,luminosity,temperature,mass,gravity,age
85,-3.735282494249763,2344.0,0.06872151714285714,5.444890568420248,8.5
86,-3.704982060757908,2377.0,0.0689281467640564,5.440352970295879,8.5
87,-3.652710809660047,2436.0,0.06934140571428571,5.432839201908189,8.5
88,-3.586416270688402,2511.0,0.06996129428571429,5.4233461026596075,8.5
89,-3.5292869073842303,2576.0,0.07058118285714286,5.4144333249246905,8.5
90,-3.4793144609349462,2632.0,0.07120107142857143,5.405813153278966,8.5
91,-3.4353545507351417,2682.0,0.07182096144046204,5.397844330377521,8.5
92,-3.2794331281193725,2855.0,0.07471377611686768,5.368127423329179,8.5
93,-3.1661925766071937,2982.0,0.07760659079327331,5.346805135180073,8.5
94,-3.0784787825976014,3075.0,0.08049940546967896,5.328424748774188,8.5
95,-2.7948941626142654,3338.0,0.09548156956004757,5.261426029715934,8.5
96,-2.619599061275706,3473.0,0.11046373365041617,5.218422603079902,8.5
97,-2.588060662266362,3494.0,0.11379310344827587,5.210280044391558,8.5
98,-2.4794448665920674,3576.0,0.1254458977407848,5.184133711181206,8.5
99,-2.3418556384269222,3699.0,0.1404280618311534,5.154342591141823,8.5
100,-2.247491630694833,3739.0,0.15541022592152198,5.122881600013907,8.5
101,-2.2098335263157893,3754.0,0.16206896551724137,5.110155461455512,8.5
102,-2.165751211825238,3770.0,0.1703923900118906,5.095250249041312,8.5
103,-2.093770532429816,3795.0,0.18537455410225923,5.071322474670829,8.5
104,-2.029429515219005,3816.0,0.20035671819262785,5.050526573832103,8.5
105,-1.9900011853225954,3829.0,0.21034482758620693,5.0381546071169625,8.5
106,-1.971222824614684,3836.0,0.2153388822829964,5.032402458252352,8.5
107,-1.9179271723109692,3854.0,0.23032104637336503,5.016487579806867,8.5
108,-1.8686623042345276,3871.0,0.24530321046373366,5.002470121367623,8.5
109,-1.8278158475315,3887.0,0.25862068965517243,4.99145431588804,8.5
110,-1.8229555158404225,3888.0,0.2602853745541023,4.990236999555992,8.5
111,-1.7786021991890522,3905.0,0.27526753864447084,4.977626962388843,8.5
112,-1.7252485597345133,3931.0,0.29024970273483947,4.958953082382586,8.5
113,-1.6682782160375347,3964.0,0.3052318668252081,4.938350116370594,8.5
114,-1.661717338760469,3969.0,0.30689655172413793,4.936008378025639,8.5
115,-1.6068535907302144,4007.0,0.3202140309155767,4.91621134477681,8.5
116,-1.5410874203757894,4060.0,0.33519619500594533,4.893250655012739,8.5
117,-1.4714611176079733,4125.0,0.3501783590963139,4.8701154316250195,8.5
118,-1.4475631225897752,4149.0,0.3551724137931035,4.862465453614037,8.5
119,-1.3988544676743764,4201.0,0.3651605231866825,4.847408491838292,8.5
120,-1.323587188589694,4290.0,0.38014268727705114,4.826122802647115,8.5
121,-1.2459713700053563,4396.0,0.3951248513674197,4.8077148533409755,8.5
122,-1.2020557997818975,4463.0,0.403448275862069,4.799016741532018,8.5
123,-1.1666535487110814,4519.0,0.4101070154577883,4.792559979092118,8.5
124,-1.0873280767699391,4652.0,0.42508917954815695,4.7789749179061,8.5
125,-1.0084752744994032,4790.0,0.44007134363852557,4.766133756250246,8.5
126,-0.9476525476190476,4901.0,0.4517241379310345,4.756276734583751,8.5
127,-0.9303489244147157,4933.0,0.4550535077288942,4.753430347910323,8.5
128,-0.8528260458646617,5077.0,0.47003567181926276,4.740097820284282,8.5
129,-0.7759610372735117,5221.0,0.4850178359096314,4.725375635700659,8.5
130,-0.6994839420404922,5362.0,0.5,4.70852024934459,8.5
131,-0.5979657105263158,5541.0,0.52,4.68089135251688,8.5
132,-0.5906570501078878,5554.0,0.5214285714285715,4.678938243641779,8.5
133,-0.5466475518867924,5633.0,0.53,4.666517836526564,8.5
134,-0.4951711826443858,5723.0,0.54,4.650691791113203,8.5
135,-0.4804103446153846,5748.0,0.5428571428571428,4.645847223290302,8.5
136,-0.44326883986710963,5810.0,0.55,4.633117370617975,8.5
137,-0.3908752711111111,5895.0,0.56,4.613615585420445,8.5
138,-0.36822441872307093,5930.0,0.5642857142857143,4.604628033483296,8.5
139,-0.3377208100940975,5976.0,0.57,4.591964306756634,8.5
140,-0.2833795887487876,6055.0,0.58,4.567864456947545,8.5
141,-0.25160394678020226,6098.0,0.5857142857142857,4.55279809435454,8.5
142,-0.22735741340782123,6130.0,0.59,4.54086120877768,8.5
143,-0.16910638066666667,6203.0,0.6,4.510502444353444,8.5
144,-0.125756304023845,6254.0,0.6071428571428572,4.4864301626447025,8.5
145,-5.355053333333333,1026.0,0.057356888058433836,5.549782207624787,9.0
146,-5.195423460063897,1127.0,0.06024970273483948,5.5751112833997265,9.0
147,-5.057218499999999,1217.0,0.06314251741124512,5.591150519968897,9.0
148,-4.801002245022971,1408.0,0.06376240857142856,5.59169561829256,9.0
149,-4.827556290384615,1377.0,0.06438229714285713,5.585086739668975,9.0
150,-4.6845751496531225,1481.0,0.0650021857142857,5.572924180114978,9.0
151,-4.624874226881317,1506.0,0.06562207428571429,5.546346396109193,9.0
152,-4.509765112567004,1599.0,0.06603533208765076,5.537321899422225,9.0
153,-4.447433002437043,1651.0,0.06624196285714286,5.532009981779959,9.0
154,-4.246452268980477,1827.0,0.06686185142857143,5.511460023326467,9.0
155,-4.057370906813349,2008.0,0.06748174,5.490320073710841,9.0
156,-3.846885926105391,2223.0,0.06810162857142857,5.460868113480545,9.0
157,-3.734867943855693,2344.0,0.06872151714285714,5.444828632077303,9.0
158,-3.7045409917527925,2378.0,0.0689281467640564,5.440283025625245,9.0
159,-3.6522776870967744,2436.0,0.06934140571428571,5.43277188235324,9.0
160,-3.5859905620392483,2511.0,0.06996129428571429,5.423275497322675,9.0
161,-3.5288738911138924,2576.0,0.07058118285714286,5.414357093271487,9.0
162,-3.4789133494606084,2633.0,0.07120107142857143,5.405732734841568,9.0
163,-3.434967824704908,2682.0,0.07182096144046204,5.397763568314982,9.0
164,-3.2790883892462053,2856.0,0.07471377611686768,5.368054102001677,9.0
165,-3.165870672566372,2982.0,0.07760659079327331,5.346731029346283,9.0
166,-3.0781834266394488,3075.0,0.08049940546967896,5.32834756071601,9.0
167,-2.7946174385299423,3338.0,0.09548156956004757,5.261332130082827,9.0
168,-2.619182413428588,3474.0,0.11046373365041617,5.218192968081194,9.0
169,-2.5875643943001663,3495.0,0.11379310344827587,5.20998456601268,9.0
170,-2.4784318739276388,3577.0,0.1254458977407848,5.18351329591327,9.0
171,-2.3405114787712775,3699.0,0.1404280618311534,5.153160826320849,9.0
172,-2.246001369869476,3740.0,0.15541022592152198,5.121536819337377,9.0
173,-2.208280894736842,3754.0,0.16206896551724137,5.108731820385624,9.0
174,-2.1642843940001746,3770.0,0.1703923900118906,5.093889823472288,9.0
175,-2.0924104162633106,3795.0,0.18537455410225923,5.070044643112262,9.0
176,-2.0282531065631613,3816.0,0.20035671819262785,5.049419567764096,9.0
177,-1.9889669404313075,3830.0,0.21034482758620693,5.037186447675388,9.0
178,-1.9702274560018223,3836.0,0.2153388822829964,5.031473903093291,9.0
179,-1.9171135407880724,3854.0,0.23032104637336503,5.015744235823906,9.0
180,-1.8679994907375992,3871.0,0.24530321046373366,5.001885324973386,9.0
181,-1.827236316651261,3887.0,0.25862068965517243,4.990960225953146,9.0
182,-1.8223152987679672,3889.0,0.2602853745541023,4.989683318124488,9.0
183,-1.7779509067410035,3905.0,0.27526753864447084,4.977099212768975,9.0
184,-1.724042807522124,3932.0,0.29024970273483947,4.957945830661839,9.0
185,-1.6668083416614616,3965.0,0.3052318668252081,4.937158122287845,9.0
186,-1.6601900355778894,3969.0,0.30689655172413793,4.9347735371546175,9.0
187,-1.6050597796929706,4008.0,0.3202140309155767,4.914819333691307,9.0
188,-1.5389649243542436,4061.0,0.33519619500594533,4.891689009959849,9.0
189,-1.4689681774086378,4127.0,0.3501783590963139,4.868372906708076,9.0
190,-1.4449316541666666,4151.0,0.3551724137931035,4.860664317072312,9.0
191,-1.3959496027788352,4203.0,0.3651605231866825,4.845487075660509,9.0
192,-1.320162643839597,4293.0,0.38014268727705114,4.824037370644015,9.0
193,-1.242031497314376,4401.0,0.3951248513674197,4.805528667254706,9.0
194,-1.1977799001090512,4468.0,0.403448275862069,4.796749565959499,9.0
195,-1.1621440073652494,4525.0,0.4101070154577883,4.790230997951621,9.0
196,-1.0822080070921987,4659.0,0.42508917954815695,4.776419237926008,9.0
197,-1.0026575225118484,4798.0,0.44007134363852557,4.763280854041091,9.0
198,-0.9412050070643643,4910.0,0.4517241379310345,4.753110852846441,9.0
199,-0.9237221685618728,4942.0,0.4550535077288942,4.750192889716343,9.0
200,-0.8452643465073529,5088.0,0.47003567181926276,4.736343065333486,9.0
201,-0.7673213372728876,5233.0,0.4850178359096314,4.720948557496156,9.0
202,-0.6895971877800408,5376.0,0.5,4.703198871557686,9.0
203,-0.5860962189234854,5558.0,0.52,4.674401334925381,9.0
204,-0.5786068865038243,5571.0,0.5214285714285715,4.672306843553888,9.0
205,-0.5336380188526797,5651.0,0.53,4.659082491786767,9.0
206,-0.4808641751779635,5742.0,0.54,4.642118811452936,9.0
207,-0.46569474169040836,5767.0,0.5428571428571428,4.636908188020913,9.0
208,-0.4275158679311556,5830.0,0.55,4.623210763583468,9.0
209,-0.3733938293448411,5915.0,0.56,4.60204822708297,9.0
210,-0.34991296594684385,5950.0,0.5642857142857143,4.592255378098061,9.0
211,-0.3181745500454959,5997.0,0.57,4.578401126287726,9.0
212,-0.26127749654439125,6076.0,0.58,4.551861039260542,9.0
213,-0.22777877057793344,6120.0,0.5857142857142857,4.535159768585378,9.0
214,-0.2020809075321494,6152.0,0.59,4.521818792650115,9.0
215,-0.13989707461594733,6226.0,0.6,4.487629792097897,9.0
216,-0.09326498910310142,6277.0,0.6071428571428572,4.460221203005576,9.0
217,-5.351130068181819,1011.0,0.04578562935281128,5.414964542795606,9.5
218,-5.378519428571428,1013.0,0.057356888058433836,5.552354554563562,9.5
219,-5.221676652694611,1112.0,0.06024970273483948,5.5783612783108625,9.5
220,-5.077655,1205.0,0.06314251741124512,5.5950295199688975,9.5
221,-4.9388293783783785,1304.0,0.06376240857142856,5.5964338816508645,9.5
222,-4.875767122774133,1344.0,0.06438229714285713,5.590986183535676,9.5
223,-4.740743800000001,1440.0,0.0650021857142857,5.580070187448971,9.5
224,-4.564193960629922,1567.0,0.06562207428571429,5.551436913573342,9.5
225,-4.53276585221239,1580.0,0.06603533208765076,5.54011126609223,9.5
226,-4.4683564996059895,1633.0,0.06624196285714286,5.5344726451818715,9.5
227,-4.255912040034687,1819.0,0.06686185142857143,5.5128947602839276,9.5
228,-4.060595922991587,2005.0,0.06748174,5.49078046013961,9.5
229,-3.8470190535083293,2223.0,0.06810162857142857,5.460916461687359,9.5
230,-3.734443544327573,2345.0,0.06872151714285714,5.444764549332725,9.5
231,-3.70409844044514,2378.0,0.0689281467640564,5.440212765554515,9.5
232,-3.6518415829926414,2437.0,0.06934140571428571,5.432704499469544,9.5
233,-3.5855650397923875,2512.0,0.06996129428571429,5.423204777521888,9.5
234,-3.5284580739687055,2577.0,0.07058118285714286,5.414280283689744,9.5
235,-3.47851223798627,2633.0,0.07120107142857143,5.40565231640417,9.5
236,-3.4345822339342704,2682.0,0.07182096144046204,5.39768257533043,9.5
237,-3.2787436503730385,2856.0,0.07471377611686768,5.367980780674175,9.5
238,-3.165549138643068,2983.0,0.07760659079327331,5.346657283033598,9.5
239,-3.077888070681296,3076.0,0.08049940546967896,5.3282703726578315,9.5
240,-2.794340714445619,3339.0,0.09548156956004757,5.2612382304497185,9.5
241,-2.6187482495208223,3474.0,0.11046373365041617,5.2179472806792075,9.5
242,-2.5870681263339708,3495.0,0.11379310344827587,5.209689087633802,9.5
243,-2.47741888126321,3577.0,0.1254458977407848,5.182892880645336,9.5
244,-2.339167319115633,3700.0,0.1404280618311534,5.151979061499874,9.5
245,-2.2445113557163077,3740.0,0.15541022592152198,5.120192268307341,9.5
246,-2.20682279342723,3754.0,0.16206896551724137,5.107397646964308,9.5
247,-2.1628175761751116,3770.0,0.1703923900118906,5.092529397903263,9.5
248,-2.0910998882393135,3795.0,0.18537455410225923,5.068815692635905,9.5
249,-2.027138074805928,3817.0,0.20035671819262785,5.048373539378618,9.5
250,-1.9879508795053535,3830.0,0.21034482758620693,5.036236364731638,9.5
251,-1.9692320873889606,3836.0,0.2153388822829964,5.030545347934229,9.5
252,-1.9162999092651758,3854.0,0.23032104637336503,5.015000891840946,9.5
253,-1.8673426406324218,3872.0,0.24530321046373366,5.001306509746406,9.5
254,-1.8266965701835467,3887.0,0.25862068965517243,4.990505980607841,9.5
255,-1.8217742291475711,3889.0,0.2602853745541023,4.98922857914098,9.5
256,-1.777299614292955,3906.0,0.27526753864447084,4.9765714631491065,9.5
257,-1.7228370553097345,3932.0,0.29024970273483947,4.9569385789410925,9.5
258,-1.6653467551530294,3966.0,0.3052318668252081,4.935977610107957,9.5
259,-1.6586732323423479,3970.0,0.30689655172413793,4.933548666633303,9.5
260,-1.6032802213843254,4009.0,0.3202140309155767,4.913440394827854,9.5
261,-1.5368523782287824,4063.0,0.33519619500594533,4.890139194461694,9.5
262,-1.4664742415349887,4128.0,0.3501783590963139,4.8666306746811285,9.5
263,-1.4423024875,4153.0,0.3551724137931035,4.858868020776017,9.5
264,-1.3930370599543205,4206.0,0.3651605231866825,4.843564730780418,9.5
265,-1.3167423536483087,4297.0,0.38014268727705114,4.821954275604698,9.5
266,-1.2380567737756714,4405.0,0.3951248513674197,4.803345412910314,9.5
267,-1.1934827036835816,4473.0,0.403448275862069,4.794483257530867,9.5
268,-1.157593165775401,4531.0,0.4101070154577883,4.787878815177425,9.5
269,-1.0770220631031924,4666.0,0.42508917954815695,4.773831086452021,9.5
270,-0.9967682386782517,4807.0,0.44007134363852557,4.760366162097963,9.5
271,-0.9346554886589733,4919.0,0.4517241379310345,4.749905772387173,9.5
272,-0.9169625243323845,4952.0,0.4550535077288942,4.74688469099148,9.5
273,-0.8375483538602941,5100.0,0.47003567181926276,4.73250421729427,9.5
274,-0.7584935016757806,5246.0,0.4850178359096314,4.716383378452233,9.5
275,-0.6794661053291536,5391.0,0.5,4.697694835400908,9.5
276,-0.5738353664881408,5575.0,0.52,4.667605533549511,9.5
277,-0.5662063279187818,5589.0,0.5214285714285715,4.665413099461087,9.5
278,-0.5201579937339789,5669.0,0.53,4.65126585862423,9.5
279,-0.4660204152866242,5761.0,0.54,4.633079555278968,9.5
280,-0.45041051072386057,5786.0,0.5428571428571428,4.6274562924847755,9.5
281,-0.41105259304851555,5850.0,0.55,4.612643213249224,9.5
282,-0.3550028126825198,5935.0,0.56,4.589643710212546,9.5
283,-0.3305735300353357,5971.0,0.5642857142857143,4.578947548639718,9.5
284,-0.29740085714285713,6018.0,0.57,4.563742482975624,9.5
285,-0.23750102154921374,6098.0,0.58,4.534345384407131,9.5
286,-0.20194332607303012,6142.0,0.5857142857142857,4.515650484367357,9.5
287,-0.17452860854583047,6175.0,0.59,4.500639437704754,9.5
288,-0.10777063066776586,6249.0,0.6,4.46184314314432,9.5
289,-0.05741014084507042,6299.0,0.6071428571428572,4.430462404663132,9.5
290,-5.268707041736227,1084.0,0.06024970273483948,5.581309771188213,10.0
291,-5.138451,1166.0,0.06314251741124512,5.598635519968897,10.0
292,-5.11132,1183.0,0.06376240857142856,5.600300341110324,10.0
293,-4.92002025729443,1314.0,0.06438229714285713,5.596356882352442,10.0
294,-4.776284255523535,1417.0,0.0650021857142857,5.5868344750570404,10.0
295,-4.682545206703911,1469.0,0.06562207428571429,5.558498050706785,10.0
296,-4.555785762632198,1562.0,0.06603533208765076,5.542858360153356,10.0
297,-4.488136459270365,1617.0,0.06624196285714286,5.536873046009826,10.0
298,-4.2650666835545925,1811.0,0.06686185142857143,5.514271801708072,10.0
299,-4.063209847658657,2002.0,0.06748174,5.491157570212149,10.0
300,-3.8469341847551743,2223.0,0.06810162857142857,5.460918985665147,10.0
301,-3.7339857118707735,2345.0,0.06872151714285714,5.444693174426639,10.0
302,-3.703642867501304,2379.0,0.0689281467640564,5.440139734777259,10.0
303,-3.651401797920804,2437.0,0.06934140571428571,5.4326367503748125,10.0
304,-3.585139866782007,2512.0,0.06996129428571429,5.423133843265832,10.0
305,-3.5280422370791844,2577.0,0.07058118285714286,5.414203470033984,10.0
306,-3.478112270386266,2634.0,0.07120107142857143,5.405572636907799,10.0
307,-3.434197087725351,2683.0,0.07182096144046204,5.397601491918026,10.0
308,-3.278398656089194,2857.0,0.07471377611686768,5.367907396108711,10.0
309,-3.1652276047197643,2983.0,0.07760659079327331,5.346583536720914,10.0
310,-3.077592592600468,3076.0,0.08049940546967896,5.328192602550561,10.0
311,-2.7940611990049753,3339.0,0.09548156956004757,5.261142609619723,10.0
312,-2.618314085613057,3474.0,0.11046373365041617,5.217701593277222,10.0
313,-2.586560061696658,3495.0,0.11379310344827587,5.209383877765355,10.0
314,-2.47638131931206,3578.0,0.1254458977407848,5.1822579908488375,10.0
315,-2.337874599159916,3700.0,0.1404280618311534,5.1508532074865725,10.0
316,-2.243090970715522,3740.0,0.15541022592152198,5.1189126980240225,10.0
317,-2.2054432942097026,3755.0,0.16206896551724137,5.106137866056639,10.0
318,-2.161533705709423,3771.0,0.1703923900118906,5.091344691158329,10.0
319,-2.0899462172955734,3795.0,0.18537455410225923,5.067741362668552,10.0
320,-2.026062621349709,3817.0,0.20035671819262785,5.047366829323802,10.0
321,-1.986992666331532,3830.0,0.21034482758620693,5.035344387124508,10.0
322,-1.9683815119883596,3836.0,0.2153388822829964,5.029761538262627,10.0
323,-1.9155433696166588,3854.0,0.23032104637336503,5.014314755300527,10.0
324,-1.866690449013065,3872.0,0.24530321046373366,5.0007323533984,10.0
325,-1.8261568237158325,3887.0,0.25862068965517243,4.990051735262535,10.0
326,-1.8213159340054996,3889.0,0.2602853745541023,4.988856443485618,10.0
327,-1.7765975707950588,3906.0,0.27526753864447084,4.975996332275727,10.0
328,-1.7216363221416089,3933.0,0.29024970273483947,4.9559352271592365,10.0
329,-1.6638851686445972,3966.0,0.3052318668252081,4.93479709792807,10.0
330,-1.6571650826567363,3971.0,0.30689655172413793,4.932332013193342,10.0
331,-1.60150066307568,4010.0,0.3202140309155767,4.912061455964402,10.0
332,-1.5347393872860244,4064.0,0.33519619500594533,4.888589340503883,10.0
333,-1.4639516681715574,4130.0,0.3501783590963139,4.864896866728359,10.0
334,-1.4396475945428435,4155.0,0.3551724137931035,4.8570624701936005,10.0
335,-1.3900975019677293,4208.0,0.3651605231866825,4.841642303516964,10.0
336,-1.3133260830304725,4300.0,0.38014268727705114,4.819873388455317,10.0
337,-1.2340549032258064,4410.0,0.3951248513674197,4.801145521171029,10.0
338,-1.1891672630663914,4479.0,0.403448275862069,4.792217691954424,10.0
339,-1.1530124171122995,4537.0,0.4101070154577883,4.785509831220206,10.0
340,-1.0718054129449837,4673.0,0.42508917954815695,4.77122904592711,10.0
341,-0.9907901571884984,4815.0,0.44007134363852557,4.757424430338352,10.0
342,-0.9280255461776998,4929.0,0.4517241379310345,4.746671577075581,10.0
343,-0.9101087005377085,4962.0,0.4550535077288942,4.743531092764602,10.0
344,-0.8296596424213984,5111.0,0.47003567181926276,4.728580109230015,10.0
345,-0.7494374170736118,5260.0,0.4850178359096314,4.7116926828161665,10.0
346,-0.6690868597809748,5405.0,0.5,4.6920023823370265,10.0
347,-0.5612161585014409,5593.0,0.52,4.660538081757949,10.0
348,-0.5534320134192163,5607.0,0.5214285714285715,4.658217382502195,10.0
349,-0.5062403695014663,5688.0,0.53,4.643063362006561,10.0
350,-0.4505696695975651,5780.0,0.54,4.623489454762219,10.0
351,-0.43451136460554374,5806.0,0.5428571428571428,4.6174632592432845,10.0
352,-0.39379612822487486,5870.0,0.55,4.601367978714975,10.0
353,-0.33557005861456485,5956.0,0.56,4.576302545961199,10.0
354,-0.3099814949004371,5992.0,0.5642857142857143,4.564526420652102,10.0
355,-0.2751246887241927,6040.0,0.57,4.547735464447302,10.0
356,-0.211710270096463,6120.0,0.58,4.514963575849993,10.0
357,-0.17377257894736842,6165.0,0.5857142857142857,4.493927444008612,10.0
358,-0.1443516993957704,6198.0,0.59,4.476903448612951,10.0
359,-0.07240594346617238,6271.0,0.6,4.432608616333672,10.0
360,-0.018274360128617363,6319.0,0.6071428571428572,4.396806105763625,10.0
361,-5.3512754626865675,1035.0,0.06024970273483948,5.583985968631713,10.5
362,-5.233742,1106.0,0.06314251741124512,5.602117519968897,10.5
363,-5.09405,1197.0,0.06376240857142856,5.6038183411103235,10.5
364,-4.980810892857143,1273.0,0.06438229714285713,5.601205041866778,10.5
365,-4.834631738317757,1375.0,0.0650021857142857,5.592986297729345,10.5
366,-4.599284094117647,1547.0,0.06562207428571429,5.567117157903629,10.5
367,-4.578804588235294,1544.0,0.06603533208765076,5.545571464114094,10.5
368,-4.507602339901478,1601.0,0.06624196285714286,5.539233460516859,10.5
369,-4.273938263072338,1803.0,0.06686185142857143,5.515588518045109,10.5
370,-4.0653567207332095,2000.0,0.06748174,5.491471032935501,10.5
371,-3.8468493160020194,2224.0,0.06810162857142857,5.460921509642936,10.5
372,-3.733526379310345,2346.0,0.06872151714285714,5.44462144438182,10.5
373,-3.703178161103048,2379.0,0.0689281467640564,5.440064380243347,10.5
374,-3.6509612631578947,2438.0,0.06934140571428571,5.4325679530995306,10.5
375,-3.5847145974025976,2513.0,0.06996129428571429,5.4230629171884495,10.5
