,wave,flux,noise
58,1.4099,0.3029540903644523,0.09651449666300942
59,1.41455,0.3015983811099863,0.0953917604721695
60,1.4192,0.1370968687046253,0.09424811126130768
61,1.42385,0.23336313691259164,0.09429711036619001
62,1.4285,0.13197823025336075,0.0945048261592582
63,1.43315,0.17917467322143352,0.09367446813239658
64,1.4378,0.31163865130216384,0.09268983869696731
65,1.44245,0.32156445554417296,0.09215751646268895
66,1.4471,0.15558539281117462,0.09219843324099275
67,1.45175,0.16465103544706378,0.09451957640526402
68,1.4564,0.21496180090400824,0.09212306554564796
69,1.46105,0.22424132210698172,0.09275550760041786
70,1.4657,0.25028490201189313,0.09282228782377294
71,1.47035,0.2905622672542518,0.09492874418830204
72,1.475,0.49790970828862796,0.09456130141622567
73,1.47965,0.47910718579450284,0.09416617667561784
74,1.4843,0.3673801340453863,0.09362445873669194
75,1.48895,0.43225484788051083,0.09223894590296762
76,1.4936,0.4893016263661658,0.09220186822978862
77,1.49825,0.39054792112457487,0.09068289597843635
78,1.5029,0.3712169155012962,0.09082787271143872
79,1.50755,0.43746269501138596,0.09281087153748077
80,1.5122,0.4047779683859795,0.08984294018876274
81,1.51685,0.4454731899124482,0.08955470421715594
82,1.5215,0.4341337867518544,0.08932526717140796
83,1.52615,0.38547474576031454,0.08869343129113146
84,1.5308,0.3638714950485647,0.0888360843552425
85,1.53545,0.4529053943468167,0.08950156291990212
86,1.5401,0.4469264932603499,0.08955268363551132
87,1.54475,0.4469739769289988,0.08915806404031464
88,1.5494,0.5260219596813138,0.08970948077113478
89,1.55405,0.4281793347032877,0.08987688596039255
90,1.5587,0.46694329439672505,0.09011309195465007
91,1.56335,0.4736536763472734,0.09011299092556783
92,1.568,0.39025373454002465,0.08883871111138052
93,1.57265,0.48984452634535375,0.08892741464557988
94,1.5773,0.5908735984740567,0.0893819444865399
95,1.58195,0.5836992202575433,0.08932102394995424
96,1.5866,0.5270781379127796,0.08878829759934695
97,1.59125,0.39861931635640635,0.08858199621342999
98,1.5959,0.5485089319811601,0.08865776802510371
99,1.60055,0.5006818654817976,0.08830487344086868
100,1.6052,0.39602626554079856,0.08865433303630783
101,1.60985,0.43129741951518163,0.08993568488625135
102,1.6145,0.40089495804262215,0.08970422725885874
103,1.61915,0.33402426819584286,0.08854613088923777
104,1.6238,0.39346669576304233,0.09721008189417404
105,1.62845,0.4814128886841366,0.09827523150814192
106,1.6331,0.41204839090980727,0.09085565570905241
107,1.63775,0.3350487858324897,0.09097254635719439
108,1.6424,0.4578333506093064,0.0913644381671708
109,1.64705,0.4329249843910068,0.09156336443008484
110,1.6517,0.41390778542231166,0.09257850464834806
111,1.65635,0.4706752985914525,0.09571838749502432
112,1.661,0.4704095921051834,0.10127660348307864
113,1.66565,0.3807462816246285,0.11134314123663638
114,1.6703,0.13182981853156248,0.15001606362407482
115,1.67495,0.30398640552669487,0.1663312501136577
116,1.6796,0.26603584107721245,0.1869472446338403
117,1.68425,0.28746613000018184,0.2393308237709307
118,1.6889,0.31804561261004594,0.3060807384013562
119,1.69355,0.24865176689761914,0.3881668677145403
