,wave,flux,noise
145,1.348401,0.009184314643208749,0.0024485038733945957
146,1.350693,0.00752148268516906,0.002311260858612445
147,1.352985,0.006177712942261821,0.002604079560490706
148,1.355277,0.006514448334850017,0.002320128495424187
149,1.357569,0.013773926199330062,0.0024621693684392172
150,1.3598620000000001,0.007776442329364591,0.002313305082256415
151,1.362154,0.0071976011899514076,0.0024721571277956005
152,1.364447,0.008704184243185,0.002316964149235576
153,1.36674,0.00804535404745126,0.0024312633205616618
154,1.369033,0.01105277520169799,0.002342362927935313
155,1.371327,0.006039036520492087,0.002422358346331765
156,1.37362,0.007668251562336539,0.0023198017930153333
157,1.3759139999999999,0.0059239133699117135,0.0024305259065531062
158,1.378208,0.00817792503453853,0.002364662700928209
159,1.3805020000000001,0.010581698549319446,0.002444060720634186
160,1.3827969999999998,0.006717811257630871,0.0023055762366983915
161,1.385091,0.0137958787745295,0.002464820325128201
162,1.387386,0.008773322976611334,0.0023265131939286415
163,1.389681,0.00940245225927202,0.002432747482933311
164,1.391976,0.006974280541235357,0.002301814491819305
165,1.394272,0.004571370118135862,0.0024181112150166674
166,1.3965670000000001,0.004996707210345352,0.002307237751806276
167,1.398863,0.004738504851299705,0.0024200620951152505
168,1.401159,0.010277924809864177,0.0023241702709394336
169,1.403455,0.009997717889381105,0.002439365540301232
170,1.405751,0.012249330116732123,0.0023395532872191715
171,1.4080469999999998,0.010460510725651021,0.002431337995397971
172,1.410344,0.006652582839017813,0.002314574554473675
173,1.412641,0.0015763612467764557,0.0023982383742038264
174,1.414938,0.0040847855891970545,0.0022976327009859784
175,1.417235,0.007129864822849871,0.0024403829849459478
176,1.419532,0.006352472096761447,0.0023019825102010014
177,1.42183,0.005289088670226045,0.0024538991303179503
178,1.424128,0.003091924220419827,0.0022868048497211146
179,1.426426,0.0042009582424205084,0.0024185966014526783
180,1.4287239999999999,0.010420251276860186,0.002320361854287654
181,1.431022,0.0037087239825286827,0.002398107693240285
182,1.4333209999999998,0.008508448522419368,0.002555596923016824
183,1.435619,0.006419058744184969,0.00241195987537568
184,1.437918,0.007541407610742002,0.0022933482322527263
185,1.440217,0.007918166100364395,0.0024108584215401163
186,1.442517,0.006713229356164713,0.002303662694017963
187,1.4448159999999999,0.009492319223624692,0.002407040670533798
188,1.447116,0.007156877503728382,0.0022989021732032384
189,1.449416,0.009718801555679904,0.0024394402151375416
190,1.451716,0.005122402769556247,0.0022884383617653827
191,1.454016,0.004137494176561831,0.0023846382196409757
192,1.456316,0.00850205529650043,0.0022864874816667996
193,1.458617,0.009546387759345383,0.002420164773015176
194,1.460918,0.00626808822654152,0.002295709823951011
195,1.463219,0.00689608598050173,0.0023850022594679838
196,1.4655200000000002,0.005081315045338275,0.0022699656741333434
197,1.4678209999999998,0.007682893286888102,0.002393039138725784
198,1.4701229999999998,0.006691826412118549,0.002287383579702512
199,1.472424,0.00800987088103291,0.002383247400814713
200,1.474726,0.006195595290653235,0.0022746795231753745
201,1.477028,0.007093128926130963,0.0024038669899906478
202,1.479331,0.005461990442654424,0.0022782079091909937
203,1.481633,0.006921616086680998,0.002336734312148491
204,1.4839360000000001,0.008346552795304827,0.0022790293323903974
205,1.4862389999999999,0.005827046655878899,0.002370748700087426
206,1.488542,0.004940934307870574,0.0022605753134674355
207,1.490845,0.01004891013870011,0.002419614046097394
208,1.493148,0.012329891151860388,0.002307116405197273
209,1.495452,0.004537534032436918,0.002381268517652514
210,1.4977559999999999,0.009184055601468582,0.002292582815180555
211,1.50006,0.008567509995451573,0.002401449392165131
212,1.502364,0.006225818060769355,0.002281446930215914
213,1.5046680000000001,0.007382511621182327,0.0023998718862480945
214,1.506973,0.0069643253988656275,0.0022946643762426795
215,1.509277,0.0063513688232079875,0.002388894685310612
216,1.511582,0.007525889547696794,0.002294328339479287
217,1.513888,0.010964053449905217,0.0024093182530412344
218,1.5161930000000001,0.008051982101502835,0.0023026359150187087
219,1.518498,0.007673211947003616,0.00238298603888763
220,1.520804,0.009173687278465023,0.002306743031015726
221,1.52311,0.005526137488783753,0.0024082634709783643
222,1.5254159999999999,0.010501135287727,0.00231242765292978
223,1.527722,0.009467632840073516,0.0024137053996744124
224,1.530029,0.0042737965945836886,0.0022855820492765477
225,1.532335,0.005707908939448054,0.00241759782551704
226,1.534642,0.009212466032687418,0.0023003023263840397
227,1.536949,0.007448313919105347,0.0024309646212164237
228,1.539256,0.00832047568327642,0.0022927881709804056
229,1.541564,0.0098405158728452,0.002452125602955602
230,1.543871,0.007323058612592787,0.0023020291819736945
231,1.5461790000000002,0.010605871545904744,0.0024232917817856325
232,1.5484870000000002,0.008158746576470217,0.0023115035518304506
233,1.5507950000000001,0.012049944195826506,0.0024205568159058003
234,1.5531030000000001,0.010676298889329649,0.0023322444876153884
235,1.555412,0.01181278003679227,0.002714150269210771
236,1.55772,0.00946981875689554,0.0023246929947935992
237,1.560029,0.012066568878681273,0.0024515282042651266
238,1.562338,0.013263771451657852,0.00232398358384866
239,1.564648,0.008734073347599037,0.002411091780403583
240,1.566957,0.012703251213348804,0.0023274933011552023
241,1.569267,0.012094755509364138,0.002449988035766245
242,1.571577,0.010942752121750507,0.0023382931493564504
243,1.573887,0.011440183509923287,0.002462318718111836
244,1.5761969999999998,0.010323479406789023,0.0023256731020201604
245,1.5785069999999999,0.0114238912450648,0.00245834228307836
246,1.580818,0.011204824747295413,0.002327353285837122
247,1.583129,0.015145165974439028,0.002468404717271053
248,1.585439,0.008831642016204311,0.002331068358943515
249,1.587751,0.012864525989998534,0.0024612265986308107
250,1.590062,0.010212741754681214,0.002345891313950932
251,1.592373,0.009812399345461754,0.0024322620964973
252,1.5946850000000001,0.0061993525844024865,0.0023138931465923516
253,1.596997,0.006922521828176981,0.002415357580427758
254,1.599309,0.012420274583083842,0.0023663895565178643
255,1.601621,0.0063704130618819745,0.002445731570096609
256,1.603934,0.011564436438516054,0.0023452845809059184
257,1.606247,0.005881333526480696,0.0024309459525073468
258,1.608559,0.010771385334498782,0.0023334392849963387
259,1.6108719999999999,0.004790799073210937,0.0024223116745590717
260,1.613186,0.01063104041819804,0.002341868207144763
261,1.615499,0.010917262989481143,0.002455588648489451
262,1.617813,0.010635973556268925,0.002340029339300644
263,1.620126,0.010299032314599643,0.0024445274383611197
264,1.6224399999999999,0.008228934064400357,0.00231771089759867
265,1.624755,0.0071188625936359235,0.002435249089949676
266,1.627069,0.008784591054730423,0.002335446171222154
267,1.629383,0.007569736516658202,0.0024410270554091167
268,1.6316979999999999,0.007027931161229423,0.0023281187029092934
269,1.634013,0.015367132514068895,0.0024786631729090576
270,1.636328,0.007145003278906312,0.002315349305900385
271,1.638643,0.0071231699690468145,0.0024212008863689688
272,1.640959,0.010743909493120448,0.002343492384834493
273,1.643275,0.00857158195385319,0.0024311699770162747
274,1.64559,0.011226987282893473,0.002341410823772368
275,1.647906,0.010790181457337995,0.0024651376931825162
276,1.650223,0.011278040026892708,0.0023699272768880225
277,1.652539,0.00853393301700795,0.0024452648523696757
278,1.654856,0.007005454473800179,0.002314303858192053
279,1.657173,0.003386298179544289,0.0024112317957216633
280,1.659489,0.0042390951225820825,0.00230481081962622
281,1.661807,0.012121985947012524,0.0024472437355318745
282,1.6641240000000002,0.012493658947432984,0.0023374530574479693
283,1.6664419999999998,0.00724854420488493,0.0024322247590791452
284,1.668759,0.008568874458624412,0.002319811127369872
285,1.6710770000000001,0.011911037915262698,0.0024522002777919117
286,1.673395,0.012393293590853996,0.002336678306021259
287,1.675714,0.008950924831661527,0.0025125095424662963
288,1.678032,-0.0022028156206173126,0.002292078760035466
289,1.680351,0.022283653179598427,0.002457054142152023
290,1.68267,0.005452826862140585,0.0023186816704706924
291,1.6849889999999998,0.013973196467943691,0.002645048042560954
292,1.6873080000000003,-0.000766656411257017,0.0023225087558315493
293,1.689627,0.02671128849985655,0.002454319176272191
294,1.691947,-0.0007944406266897729,0.002315153284455073
295,1.6942669999999997,-0.0028894378641260757,0.0024337089214507947
296,1.6965869999999998,0.023765472480351723,0.0023227887864677096
297,1.698907,0.0007355293449048153,0.0024254106802659115
298,1.701227,-0.0008499430201622381,0.0023050628471987644
299,1.703548,0.035015238856088905,0.002429984513989863
300,1.7058689999999999,0.02537976610651992,0.0022865994939212635
301,1.70819,0.016786673439912993,0.0024284070080728267
302,1.7105110000000001,-0.023497783776559356,0.0022964192348959504
303,1.712832,-0.04714968671399642,0.0023972582669772656
304,1.715154,-0.0017957153994249873,0.0022947203823699114
305,1.717475,0.004792829761359174,0.002458921013059758
306,1.719797,-0.08462188535635676,0.0024741546796668767
307,1.722119,0.1317718745478327,0.002446254293950775
308,1.7244419999999998,0.03248650155676051,0.0023085445614416905
309,1.726764,-0.06998376784584288,0.00240519246833514
310,1.7290869999999998,0.08755308517562392,0.0023125956713114758
311,1.731409,0.036554289386171786,0.00243649055910332
