#==========================================================================
#Wavelength (um)  Flux (ergs s-1 cm-2 A-1)  Uncertainty (ergs s-1 cm-2 A-1)
#==========================================================================
   1.20065         7.25962992324e-19         2.39453209375e-19
    1.2053         1.45929155017e-18         2.41814765801e-19
   1.20995          1.4931099982e-18         2.36201905196e-19
    1.2146         1.69003533746e-18         2.36287825416e-19
   1.21925         2.19567713996e-18         2.35568484986e-19
    1.2239         2.34968157471e-18         2.36641057249e-19
   1.22855         2.87577525553e-18         2.39542203377e-19
    1.2332         3.70433396451e-18         2.41208068885e-19
   1.23785         4.28771190468e-18         2.41270807455e-19
    1.2425         4.89670996991e-18         2.38150158123e-19
   1.24715         5.54697845615e-18         2.44929427727e-19
    1.2518         6.07160046215e-18         2.45852520164e-19
   1.25645         7.11947451124e-18         2.45863162155e-19
    1.2611         7.58492008994e-18          2.4611605371e-19
   1.26575         7.81631010133e-18         2.42099825229e-19
    1.2704         7.68487143963e-18         2.43218385503e-19
   1.27505         7.05363172693e-18         2.35989339108e-19
    1.2797         6.15233968503e-18         2.32979328207e-19
   1.28435         5.02195835957e-18         2.21058233865e-19
     1.289            4.06693476e-18          2.1535984906e-19
   1.29365         3.39651943662e-18         2.12046634568e-19
    1.2983         2.81437100163e-18         2.03388048379e-19
   1.30295         2.15148980216e-18         1.99631541687e-19
    1.3076         1.82185409696e-18         1.94585582845e-19
   1.31225         1.32461429467e-18         1.95299725502e-19
    1.3169         1.22819014509e-18         2.00492936224e-19
   1.32155         1.13600987975e-18         1.86736245881e-19
    1.3262          5.8888081889e-19         1.91189084737e-19
   1.33085         2.39965129797e-19         1.90204740415e-19
    1.3355         6.05915390786e-20         1.92973842034e-19
   1.34015         1.51282219762e-19         1.82976206499e-19
    1.3448         2.61677344684e-19         1.79546053309e-19
   1.34945        -8.19436979771e-20           1.746649934e-19
    1.3541         1.51320149623e-20         1.76158786727e-19
   1.35875         3.16264679418e-20         1.73278922869e-19
    1.3634         1.84149628423e-19         1.73550056677e-19
   1.36805         1.98111004927e-19         1.76042240627e-19
    1.3727        -1.56821810362e-20           1.749855438e-19
   1.37735         1.15815726143e-19          1.7399981625e-19
     1.382         2.92604419188e-19         1.81931760561e-19
   1.38665        -1.79023027783e-19         1.76954445011e-19
    1.3913        -7.49168678108e-21          1.7412591556e-19
   1.39595        -5.68372194004e-20         1.77069434973e-19
    1.4006         2.34833010676e-19         1.76093061976e-19
   1.40525         2.39540939957e-19         1.74200689323e-19
    1.4099         1.20733140337e-19         1.67708955869e-19
   1.41455         1.24387838605e-19         1.71933203734e-19
    1.4192         -7.7656414296e-20         1.70358149272e-19
   1.42385         2.48424843198e-20         1.71555755291e-19
    1.4285         2.79659343599e-20         1.66148716863e-19
   1.43315         1.60585519123e-19         1.68825364863e-19
    1.4378        -1.30541105953e-20         1.77781874303e-19
   1.44245         1.12697265431e-20         1.67152281833e-19
    1.4471          3.4847813694e-20         1.64077789429e-19
   1.45175         7.87003474739e-20         1.61873665459e-19
    1.4564         5.43442567775e-20         1.61802258273e-19
   1.46105         1.51563549213e-19         1.63141587127e-19
    1.4657        -4.22996116781e-20         1.63987889828e-19
   1.47035         2.07305458695e-19         1.66132706227e-19
     1.475         1.09025613967e-19         1.65416404375e-19
   1.47965         3.78624933991e-20         1.66495367442e-19
    1.4843         7.11500203746e-20         1.62183944882e-19
   1.48895         1.78910274691e-19         1.61673833501e-19
    1.4936         3.30874401697e-19         1.60103128054e-19
   1.49825         3.28984210265e-19         1.59849445135e-19
    1.5029         1.48082401506e-19         1.60746654884e-19
   1.50755         9.81748394404e-20         1.60641594226e-19
    1.5122         2.20416698452e-19         1.58627785782e-19
   1.51685         2.49086867925e-19         1.57597543876e-19
    1.5215         3.99940870898e-19         1.60578329997e-19
   1.52615         5.32045271403e-19         1.58724585703e-19
    1.5308         7.26447485699e-19          1.5890516327e-19
   1.53545         1.01839780662e-18         1.59676358444e-19
    1.5401         1.20448630732e-18         1.63532603421e-19
   1.54475          1.3486674293e-18         1.64355806296e-19
    1.5494         1.59317030524e-18         1.63524257382e-19
   1.55405         1.97237520604e-18         1.66394721284e-19
    1.5587         2.56396239105e-18         1.67933375014e-19
   1.56335         2.91300834322e-18         1.69481568719e-19
     1.568         3.56211948611e-18         1.72227384056e-19
   1.57265         3.92771891943e-18         1.78442265127e-19
    1.5773         4.07927423731e-18         1.80320648669e-19
   1.58195         4.11458793558e-18         1.78247612521e-19
    1.5866         4.04464736546e-18         1.73824163177e-19
   1.59125         3.68688120781e-18         1.73431283394e-19
    1.5959         3.07568690098e-18         1.69746768963e-19
   1.60055         2.23248509989e-18          1.6712005382e-19
    1.6052         1.54753808734e-18         1.65064032496e-19
   1.60985         9.00510877009e-19         1.65386543792e-19
    1.6145         3.41949265021e-19         1.59692859008e-19
   1.61915         2.69781748547e-19         1.59200308292e-19
    1.6238         2.34090508757e-19         1.67232982404e-19
   1.62845         3.40080526375e-19         1.65963143968e-19
    1.6331         1.15154930348e-19         1.66033207617e-19
   1.63775         1.61677946863e-19         1.63293841385e-19
    1.6424         7.03828690479e-20         1.63350369725e-19
   1.64705         1.07690794617e-19         1.64018710832e-19
    1.6517         1.59761896049e-19         1.67423175317e-19
   1.65635        -1.90298740209e-20         1.69747237647e-19
     1.661         1.99206438653e-19         1.80461067591e-19
   1.66565         2.31484716142e-20          2.0264602811e-19
    1.6703            -2.6274511e-19         2.33337804866e-19
   1.67495         -5.8833435279e-21         2.88378265417e-19
    1.6796        -2.88185892356e-19         3.56052677851e-19
   1.68425        -6.69608844144e-20         4.42687438189e-19
    1.6889        -9.24162492371e-19         5.80892587475e-19
   1.69355        -3.32895913008e-19         7.30030910592e-19
    1.6982        -4.71809218035e-19         9.08787933356e-19
