#==========================================================================
#Wavelength (um)  Flux (ergs s-1 cm-2 A-1)  Uncertainty (ergs s-1 cm-2 A-1)
#==========================================================================
    1.0439         4.32196396612e-18         5.76510601039e-19
    1.0463         5.37032918962e-18         5.75752159683e-19
    1.0487         6.32893121382e-18         5.82790343464e-19
    1.0511         5.55313206059e-18         5.74408749857e-19
    1.0535         7.37850486465e-18          5.8142058893e-19
    1.0559         6.83269136084e-18         5.97730744478e-19
    1.0583         6.65198385066e-18         6.02413184095e-19
    1.0607         6.49691535396e-18         5.77384512934e-19
    1.0631         7.04059201563e-18         5.72878691723e-19
    1.0655         8.04202268012e-18         6.09847049772e-19
    1.0679         6.35157301786e-18         6.09271454766e-19
    1.0703         5.75201739645e-18         5.66422707487e-19
    1.0727         6.91116263993e-18         5.74915083871e-19
    1.0751         7.67351030168e-18         5.67960569731e-19
    1.0775         6.39804054833e-18         5.58342945149e-19
    1.0799         6.61543726751e-18         5.61330751802e-19
    1.0823         6.30126225682e-18         5.54762949189e-19
    1.0847         6.03631381765e-18         5.54363586703e-19
    1.0871         5.35121602215e-18         5.59793410503e-19
    1.0895         4.54388173074e-18         5.59117371722e-19
    1.0919         3.57340191425e-18         5.51750929124e-19
    1.0943          1.9364215737e-18         5.56273187923e-19
    1.0967          2.2684269573e-18         5.57249936376e-19
    1.0991         2.08811078055e-18         5.64716066816e-19
     1.103         4.53244453587e-19         4.73870496111e-19
   1.10765         5.69700871886e-19         4.37911769948e-19
    1.1123         5.35595398411e-19         3.89943606382e-19
   1.11695         3.47278020864e-19          3.6137528449e-19
    1.1216         3.10386309971e-20         3.50487095449e-19
   1.12625         2.47251941994e-20         3.44055786982e-19
    1.1309         2.50148059236e-19         3.32160198535e-19
   1.13555         1.23209365253e-19         3.26804118941e-19
    1.1402         3.15476591521e-19         3.27747613332e-19
   1.14485          2.7289695027e-19         3.20721262619e-19
    1.1495        -4.72769824119e-19         3.13263441431e-19
   1.15415         2.34726077779e-19         3.12057635182e-19
    1.1588         4.24239631069e-19         3.16115011122e-19
   1.16345         2.33860369125e-19         3.16657164963e-19
    1.1681        -1.57797386546e-19          3.1359832132e-19
   1.17275         2.94934569877e-19         3.02491313004e-19
    1.1774         4.79902823715e-19         2.85858607567e-19
   1.18205         4.18174091215e-19         2.95014171573e-19
    1.1867         6.21429655292e-19         2.84441351879e-19
   1.19135         5.68862057323e-19         2.84765292626e-19
     1.196         6.53265983914e-19         2.72637362913e-19
   1.20065         8.54101345163e-19         2.80096880748e-19
    1.2053         1.29727290443e-18         2.85102395693e-19
   1.20995         1.68480544954e-18         2.75912714345e-19
    1.2146         1.88369940736e-18         2.77882106744e-19
   1.21925         2.59177542615e-18         2.62767785789e-19
    1.2239         3.52980348876e-18         2.73780681743e-19
   1.22855         3.76363433616e-18          2.6767213579e-19
    1.2332         4.43725671776e-18         2.76877077921e-19
   1.23785         5.57090321259e-18         2.79674702872e-19
    1.2425         6.05734875074e-18         2.67736600733e-19
   1.24715         6.66555367142e-18         2.80440065056e-19
    1.2518           7.261929317e-18          2.6804363806e-19
   1.25645         8.45120693395e-18          2.8726441042e-19
    1.2611         9.56214190669e-18         2.79494749537e-19
   1.26575          8.6197056089e-18         3.06949586801e-19
    1.2704         8.70048220978e-18         2.68194115237e-19
   1.27505         8.35471984754e-18         2.63310518112e-19
    1.2797         8.47005282293e-18         2.56555565861e-19
   1.28435         7.20745205081e-18         2.49405134832e-19
     1.289         6.24165819148e-18         2.41742331429e-19
   1.29365         5.12142655536e-18         2.36434623565e-19
    1.2983         4.28762584337e-18         2.29711650941e-19
   1.30295         3.69422003048e-18         2.24486393999e-19
    1.3076         3.08861735801e-18         2.18458132087e-19
   1.31225         2.58378133256e-18         2.15208742685e-19
    1.3169         2.03982890064e-18         2.11033228389e-19
   1.32155         1.62937986335e-18         2.08119218349e-19
    1.3262          1.2256958151e-18         2.04437811926e-19
   1.33085         1.22210680718e-18         2.02501894782e-19
    1.3355         5.41317934722e-19         2.00560071121e-19
   1.34015         7.89921694635e-20         1.98607443516e-19
    1.3448        -8.10883638029e-20         2.01319354732e-19
   1.34945          4.5086637164e-19         1.97223983268e-19
    1.3541        -1.44129623532e-19         2.03076789727e-19
   1.35875        -4.23092461675e-19         1.91318590346e-19
    1.3634        -1.98713517239e-19         1.95417078821e-19
   1.36805        -2.32739327635e-19         1.91040463978e-19
    1.3727        -1.57231759238e-20         1.95109818217e-19
   1.37735        -1.98169321102e-21         1.93041980556e-19
     1.382        -5.01434901915e-20         1.92960063736e-19
   1.38665         3.07449353257e-19          1.9278914035e-19
    1.3913         1.15475929909e-19         1.91294895685e-19
   1.39595         -7.1026906204e-21         1.90206239152e-19
    1.4006        -2.10653931533e-19         1.90313667866e-19
   1.40525        -1.44097333283e-19         1.87248818721e-19
    1.4099         2.87633962182e-20         1.86191106581e-19
   1.41455         1.82118880576e-19         1.84885217867e-19
    1.4192         1.21389797622e-19         1.84727101572e-19
   1.42385        -2.97915867678e-20         1.86215325228e-19
    1.4285         2.11172711303e-19          1.8964753525e-19
   1.43315         -1.5073867444e-19         1.86367567952e-19
    1.4378          1.3073419943e-19         1.87206217334e-19
   1.44245         5.08694232205e-20         1.95870660128e-19
    1.4471        -2.05296385275e-19         2.02017844079e-19
   1.45175        -1.21939922203e-19          1.8468544773e-19
    1.4564         1.44786781374e-19         1.85681657939e-19
   1.46105         1.66211943647e-19         1.94993934633e-19
    1.4657         3.76043151374e-19         1.94319504365e-19
   1.47035          2.4593407586e-19         1.83836773449e-19
     1.475         6.21441920143e-19          1.8754331204e-19
   1.47965         4.23017092174e-19         1.80859875227e-19
    1.4843         5.06338181002e-19         1.83058177856e-19
   1.48895         3.96839747564e-19         1.82314449335e-19
    1.4936         3.38101176368e-19         1.87685716421e-19
   1.49825         5.40776035038e-19          1.7798631038e-19
    1.5029         8.37677167916e-19         1.79070925183e-19
   1.50755          8.1373524824e-19         1.85070370241e-19
    1.5122         7.91316009454e-19         1.79835417376e-19
   1.51685         1.13172563324e-18         1.81554136462e-19
    1.5215         8.57276421729e-19          1.8182832156e-19
   1.52615         1.62023022859e-18         1.88019652065e-19
    1.5308          2.1950323662e-18         1.85162525435e-19
   1.53545         2.05902867657e-18         1.84312753765e-19
    1.5401         2.47602849589e-18         1.92517738204e-19
   1.54475         2.74325174971e-18          1.8943563247e-19
    1.5494         3.23623880779e-18         1.92549407826e-19
   1.55405         3.82476684437e-18         1.92237026498e-19
    1.5587         3.75359376238e-18         1.91265641833e-19
   1.56335         3.89012847169e-18         1.88927205475e-19
     1.568         4.26914994739e-18           1.895528552e-19
   1.57265         4.66495977479e-18         1.89974221995e-19
    1.5773         4.92033620374e-18          1.8989129723e-19
   1.58195         5.24692985638e-18          1.9061465134e-19
    1.5866         5.12903133895e-18         1.91947496481e-19
   1.59125          4.4126607248e-18         1.88215260947e-19
    1.5959         3.70939790355e-18         1.84892955936e-19
   1.60055         2.44997217255e-18         1.80717502225e-19
    1.6052         1.83478229414e-18         1.79359758625e-19
   1.60985         1.13348743648e-18         1.75795023773e-19
    1.6145         7.25375588327e-19         1.74571268663e-19
   1.61915         4.78277465117e-19         1.74365315067e-19
    1.6238          3.7583307952e-19         1.74640186756e-19
   1.62845          5.1917331206e-19          1.7640378807e-19
    1.6331         1.35175402115e-19         1.76782668664e-19
   1.63775         -2.1164851549e-19         1.77371072797e-19
    1.6424         1.24074827052e-19         1.78526557319e-19
   1.64705         1.93656456641e-19         1.78938966811e-19
    1.6517         2.50021658671e-19          1.8060918869e-19
   1.65635         6.31213625739e-19         1.85195410198e-19
     1.661         6.58797371304e-19         1.96131455659e-19
   1.66565         1.66943042241e-19          2.1670636628e-19
    1.6703        -1.29636179862e-19         2.47988236074e-19
   1.67495         4.44367405352e-19         3.04959996089e-19
    1.6796         5.62899626042e-19         3.77668986299e-19
   1.68425         8.33582967781e-19         4.90114700971e-19
    1.6889         1.27760668157e-18         6.36760972775e-19
   1.69355         8.41594192909e-19         8.01852165093e-19
    1.6982         9.98482278982e-19         1.01113718083e-18
