#==========================================================================
#Wavelength (um)  Flux (ergs s-1 cm-2 A-1)  Uncertainty (ergs s-1 cm-2 A-1)
#==========================================================================
    1.0223         4.10576739755e-18         5.68944030289e-19
    1.0247         5.72773881165e-18         5.70681676954e-19
    1.0271          5.4508838232e-18         5.65332322833e-19
    1.0295          5.0814493397e-18          5.5821131448e-19
    1.0319         5.21112800364e-18         5.55587072021e-19
    1.0343         5.56179829584e-18         5.50777812317e-19
    1.0367         5.40612620462e-18         5.50672121452e-19
    1.0391         6.33123342147e-18         5.52309707314e-19
    1.0415         5.78022609818e-18         5.49552115598e-19
    1.0439          6.3276199864e-18          5.4674366942e-19
    1.0463         7.13452866013e-18         5.49992545453e-19
    1.0487         7.70716616373e-18         5.50171956289e-19
    1.0511         7.42345546914e-18         5.51944931578e-19
    1.0535         7.99222537458e-18         5.53676296372e-19
    1.0559         8.09847271959e-18         5.53482751395e-19
    1.0583         8.20493211494e-18         5.56766158992e-19
    1.0607         8.65577037526e-18         5.59477746662e-19
    1.0631         1.05637906308e-17         5.65307451301e-19
    1.0655         9.17801344288e-18         5.47412087284e-19
    1.0679          9.1742783828e-18         5.44894028048e-19
    1.0703         9.68320348462e-18          5.7588740292e-19
    1.0727         1.02510041859e-17         5.71407324963e-19
    1.0751         1.00262887662e-17         5.83202985852e-19
    1.0775         1.03407784901e-17         5.41071262787e-19
    1.0799         1.05292118244e-17         5.63771052574e-19
    1.0823         1.03835518829e-17         5.62764536387e-19
    1.0847         9.90929660965e-18         5.86523584218e-19
    1.0871         9.28726958268e-18          5.4307867163e-19
    1.0895         7.33586150785e-18         5.29519105569e-19
    1.0919         5.50578652789e-18         5.13297598666e-19
    1.0943         5.40106298124e-18         5.33298253456e-19
    1.0967          4.4031306271e-18         5.24471420331e-19
    1.0991          3.0643852301e-18         5.16700540375e-19
     1.103          3.0962692831e-18         4.73028191951e-19
   1.10765         2.34875838261e-18         4.24514618249e-19
    1.1123         1.14807541503e-18         3.68952869224e-19
   1.11695           7.223444564e-19         3.59882508647e-19
    1.1216         5.58578415334e-19         3.44790049051e-19
   1.12625         8.08045411864e-19         3.35739982388e-19
    1.1309         6.68189886301e-19         3.24328755384e-19
   1.13555         1.19711679045e-18          3.1855559065e-19
    1.1402         9.81537621772e-19         3.10971586733e-19
   1.14485         4.17868780261e-19         3.08373603152e-19
    1.1495         2.45510716995e-19         3.02467194678e-19
   1.15415         6.59478182945e-19         3.00781395915e-19
    1.1588          1.2171167109e-18         2.99543357298e-19
   1.16345         6.83076416164e-19         3.05232560653e-19
    1.1681         2.10784876007e-19         2.96220677545e-19
   1.17275         3.67384633304e-19         2.83970523692e-19
    1.1774         5.61986331165e-19         2.77123813641e-19
   1.18205          1.0241551438e-18         2.76705234032e-19
    1.1867         1.71072108793e-18         2.71577432256e-19
   1.19135         1.69595845575e-18         2.68591236063e-19
     1.196         2.38249999697e-18         2.69928743999e-19
   1.20065         2.85228512172e-18         2.63548487559e-19
    1.2053         3.50483803388e-18         2.57674591804e-19
   1.20995         4.25529289914e-18         2.67733048257e-19
    1.2146         5.62859606751e-18         2.67676068089e-19
   1.21925         6.07084966628e-18         2.73209043569e-19
    1.2239         7.09166366654e-18         2.63350729474e-19
   1.22855         7.98347091904e-18         2.74443007478e-19
    1.2332         9.40983055863e-18         2.95354670682e-19
   1.23785         1.05863873876e-17         2.82428544025e-19
    1.2425         1.13021359378e-17         2.79555097481e-19
   1.24715         1.21969680871e-17         2.83722260583e-19
    1.2518         1.35185004361e-17          3.1508849236e-19
   1.25645         1.40933839081e-17         2.95142318498e-19
    1.2611         1.54906258265e-17         3.11688295317e-19
   1.26575         1.57249673588e-17         3.02624325858e-19
    1.2704         1.58993660685e-17         3.05038183931e-19
   1.27505         1.51630198028e-17         3.08981945192e-19
    1.2797         1.32638781891e-17         2.88658645741e-19
   1.28435         1.24335284743e-17         2.75605310109e-19
     1.289         1.15611292088e-17         2.68898467415e-19
   1.29365         9.95289773006e-18         2.67473008292e-19
    1.2983          8.9407238555e-18         2.49843602614e-19
   1.30295         7.91169845681e-18         2.40101657162e-19
    1.3076         6.96511482393e-18         2.28182325086e-19
   1.31225         5.65934256041e-18         2.19211421635e-19
    1.3169         4.80953829628e-18         2.12549159429e-19
   1.32155         4.20469756898e-18         2.08687305133e-19
    1.3262          2.7507979677e-18         2.00074034211e-19
   1.33085         1.57800464645e-18          1.9283152199e-19
    1.3355         7.31692425291e-19         1.89574424974e-19
   1.34015          1.3312981031e-19         1.86703554874e-19
    1.3448         1.53836925049e-20         1.84704260341e-19
   1.34945         2.47420965227e-19         1.83109443385e-19
    1.3541         1.56344354692e-19         1.81807588301e-19
   1.35875         2.23768932196e-19         1.81550330609e-19
    1.3634         2.23330633236e-19         1.81494852118e-19
   1.36805         4.02130833193e-20         1.82495044341e-19
    1.3727        -8.97794988157e-20         1.87070704221e-19
   1.37735         1.12561787004e-19         1.80901808291e-19
     1.382         3.82949721282e-19         1.81853504455e-19
   1.38665         1.36465129593e-19         1.82429802634e-19
    1.3913         1.29318286913e-20          1.8659120361e-19
   1.39595         1.04028849009e-19         1.87849078727e-19
    1.4006         1.15535060532e-19         1.92846874049e-19
   1.40525         8.97598922381e-20         1.76081692741e-19
    1.4099        -1.65630887912e-19         1.74529561646e-19
   1.41455         6.32939799558e-20         1.74823135999e-19
    1.4192         2.02621241746e-19         1.73385417864e-19
   1.42385         2.20954633682e-19         1.72166945195e-19
    1.4285         1.96706923677e-19         1.71054509025e-19
   1.43315         3.93975882171e-19         1.68768758625e-19
    1.4378          2.8915585014e-19         1.68512887862e-19
   1.44245          8.1764694752e-20         1.67686710015e-19
    1.4471         3.74167040517e-20         1.67881116397e-19
   1.45175         3.24499159061e-19         1.73418786066e-19
    1.4564         5.39297800788e-19          1.7619780749e-19
   1.46105         8.33443917953e-19         1.74213820383e-19
    1.4657          4.5693105006e-19         1.75366420396e-19
   1.47035         4.34916709671e-19         1.78323766093e-19
     1.475         5.33815167328e-19         1.81539044307e-19
   1.47965         8.76139441903e-19         1.75726084488e-19
    1.4843         1.00068092975e-18         1.71516279084e-19
   1.48895         9.96853566376e-19         1.72113912498e-19
    1.4936          8.4743582835e-19         1.70270634819e-19
   1.49825         1.14117592913e-18          1.6912953907e-19
    1.5029         1.24481379958e-18         1.68469363549e-19
   1.50755         1.39719328565e-18         1.67268210222e-19
    1.5122         1.42375326035e-18         1.66857142482e-19
   1.51685         1.87019658847e-18         1.69608031366e-19
    1.5215         2.18919188237e-18         1.70400868289e-19
   1.52615         2.61064435602e-18         1.71360669589e-19
    1.5308         3.03993157551e-18         1.73438720339e-19
   1.53545         3.34870496978e-18          1.7685682323e-19
    1.5401         4.28604452091e-18         1.90143414685e-19
   1.54475         4.78078107702e-18         1.90600245308e-19
    1.5494         5.08870169059e-18         1.92194116611e-19
   1.55405         5.55298261223e-18         1.93949050839e-19
    1.5587         6.29309795548e-18         2.07312729771e-19
   1.56335         6.94609264882e-18         2.01277658197e-19
     1.568         7.57512361772e-18         2.00096009271e-19
   1.57265         7.83030150037e-18         1.97125142158e-19
    1.5773         8.08599811857e-18         2.02266041563e-19
   1.58195         8.37955547898e-18         1.99782047315e-19
    1.5866         8.45349226581e-18         2.00458620303e-19
   1.59125         7.24300333436e-18         1.96809847417e-19
    1.5959         6.07296687217e-18         1.85954658839e-19
   1.60055          4.9059579326e-18         1.80103576305e-19
    1.6052         3.60913037137e-18         1.73980698121e-19
   1.60985         2.49467876477e-18         1.69996205043e-19
    1.6145          1.2247579989e-18         1.65736481357e-19
   1.61915         6.32823358358e-19         1.64473866217e-19
    1.6238         7.68259568832e-19         1.66204179083e-19
   1.62845         8.18172246399e-19         1.67413814773e-19
    1.6331         6.00359378145e-19         1.69113132191e-19
   1.63775         6.89088624352e-19         1.71673543921e-19
    1.6424         7.46827601616e-19         1.71699890562e-19
   1.64705         8.95864376467e-19         1.69655867931e-19
    1.6517         9.05611026769e-19         1.71760951495e-19
   1.65635         9.79633196888e-19         1.76015220674e-19
     1.661         1.03182506899e-18         1.86508662029e-19
   1.66565         4.53962257677e-19         2.03034333258e-19
    1.6703         2.36047612584e-19         2.32640333634e-19
   1.67495         2.29744289744e-19         2.79983548511e-19
    1.6796         1.08059453083e-19         3.52384215792e-19
   1.68425         2.50380915143e-19         4.57021762943e-19
    1.6889          3.2200103282e-19         5.91048774387e-19
   1.69355        -1.55959256899e-19         7.49343845279e-19
    1.6982         1.09826950328e-18         9.39219290442e-19
