#==========================================================================
#Wavelength (um)  Flux (ergs s-1 cm-2 A-1)  Uncertainty (ergs s-1 cm-2 A-1)
#==========================================================================
   1.29365         2.19073140298e-18         2.04994894027e-19
    1.2983         1.84822230671e-18         2.00719654448e-19
   1.30295         1.47766327731e-18         1.98603868705e-19
    1.3076         1.01613285221e-18          1.9410357625e-19
   1.31225         7.75582504801e-19         1.93336358684e-19
    1.3169         1.65775294193e-19          1.9026510889e-19
   1.32155         4.60343559917e-19          1.8700666895e-19
    1.3262         6.60956191853e-19         2.01588521572e-19
   1.33085         1.33264447612e-20         1.81357538355e-19
    1.3355         2.70308797236e-19         1.82561052311e-19
   1.34015        -2.99507084191e-20         1.79019968801e-19
    1.3448        -4.26518250471e-19         1.76418694802e-19
   1.34945         1.39569241073e-20         1.80321981333e-19
    1.3541        -1.53317543304e-19         1.84005972822e-19
   1.35875        -1.41950547856e-19         1.93590770438e-19
    1.3634        -2.51810569278e-19         1.74986474914e-19
   1.36805        -2.19141462532e-19         1.76425652414e-19
    1.3727        -1.48278370514e-19          1.8026517836e-19
   1.37735         1.42377620826e-19         1.93920613209e-19
     1.382        -1.88557436575e-19         1.83906530984e-19
   1.38665         1.07623293895e-19         1.84100101671e-19
    1.3913        -6.83547194712e-20         1.73637974655e-19
   1.39595        -6.89780223517e-20         1.73933642818e-19
    1.4006          1.2270960965e-19           1.743949733e-19
   1.40525        -4.34283072188e-21         1.73420781558e-19
    1.4099         1.04379275429e-20          1.7523140326e-19
   1.41455        -1.27603495107e-19         1.72209257619e-19
    1.4192         -1.5713682409e-20          1.7064280633e-19
   1.42385        -2.20140914519e-19         1.73610393875e-19
    1.4285        -9.48505014157e-20         1.64998850892e-19
   1.43315         6.99629542669e-20         1.67345311228e-19
    1.4378        -1.75538968242e-20         1.74974741883e-19
   1.44245         4.17323903179e-19         1.85123665528e-19
    1.4471         9.37991663872e-20         1.65768918816e-19
   1.45175        -1.13670289398e-19         1.66204018728e-19
    1.4564        -2.07042155426e-19         1.71574738966e-19
   1.46105        -5.82996086995e-20         1.68028770964e-19
    1.4657         1.35763695663e-19          1.6448340723e-19
   1.47035        -1.34414689783e-19         1.60665850433e-19
     1.475         1.00861000769e-19         1.68894630188e-19
   1.47965         8.73129603861e-20         1.63327718278e-19
    1.4843         1.35959383567e-19         1.76138568935e-19
   1.48895        -2.58929432396e-20         1.62459224364e-19
    1.4936         3.46102119695e-20         1.59929671416e-19
   1.49825         1.37694863024e-19         1.67749165716e-19
    1.5029         1.50888315424e-19         1.67933464977e-19
   1.50755         9.84932538921e-21         1.58927413576e-19
    1.5122         1.81509679756e-19         1.60004170184e-19
   1.51685         3.10701868884e-19         1.60869256815e-19
    1.5215          2.8819826012e-19         1.58072245506e-19
   1.52615         6.41593819099e-19         1.59784398873e-19
    1.5308          5.4643600758e-19          1.5985715448e-19
   1.53545         5.36283170941e-19         1.59620322033e-19
    1.5401          7.7692977629e-19         1.62166800765e-19
   1.54475         8.65738624535e-19         1.62281496556e-19
    1.5494         8.91030156565e-19         1.62915632268e-19
   1.55405         1.08352399007e-18         1.62344408715e-19
    1.5587         1.56550127382e-18         1.64537110265e-19
   1.56335         1.70256928023e-18          1.6491950123e-19
     1.568         2.17954227618e-18         1.76714882769e-19
   1.57265         2.24271877281e-18         1.78036264167e-19
    1.5773         2.40462713132e-18         1.67580423704e-19
   1.58195         2.38136485106e-18         1.66710208308e-19
    1.5866         2.59384199279e-18         1.66447723309e-19
   1.59125         2.30541983536e-18         1.68441866335e-19
    1.5959         2.11259106149e-18         1.64195954594e-19
   1.60055          1.3206567418e-18          1.6281948891e-19
    1.6052         7.33695343057e-19         1.61778980812e-19
   1.60985         3.65897763598e-19         1.59565719129e-19
    1.6145         1.83925985431e-19         1.67850406301e-19
   1.61915         8.03708668197e-20         1.67978146988e-19
    1.6238         2.00831481602e-19         1.77755014626e-19
   1.62845         1.05746471114e-19         1.62663023104e-19
    1.6331         1.47252948968e-19         1.67610098033e-19
   1.63775         2.55323991722e-19          1.7880082122e-19
    1.6424         1.93521204713e-19         1.70750304828e-19
   1.64705          1.2446496199e-19         1.63441003836e-19
    1.6517         8.51666631543e-20         1.65933202206e-19
   1.65635         2.97176643343e-20         1.76369082513e-19
     1.661         1.13845003244e-19         1.78184534956e-19
   1.66565        -1.14644256225e-19         1.98663947455e-19
    1.6703        -1.60978871321e-19         2.29774287871e-19
   1.67495         8.16614944666e-20         2.76321986204e-19
    1.6796        -2.15644865209e-19         3.56184043094e-19
   1.68425        -1.01972149832e-18         4.51409291436e-19
    1.6889         3.90552973956e-19          6.4933061943e-19
   1.69355        -1.40240314557e-19         7.43820183641e-19
    1.6982        -1.29718760393e-18         9.75064998432e-19
