#==========================================================================
#Wavelength (um)  Flux (ergs s-1 cm-2 A-1)  Uncertainty (ergs s-1 cm-2 A-1)
#==========================================================================
   1.17275         7.73998195094e-20         1.93384276093e-19
    1.1774         1.16334566334e-19         1.97629075537e-19
   1.18205        -1.65656675668e-19         1.92463048818e-19
    1.1867         1.73332718311e-19         1.77084545093e-19
   1.19135         2.37803255923e-19         1.76248854983e-19
     1.196         2.98347815268e-19         1.78901969278e-19
   1.20065         1.75119744719e-19         1.73967181278e-19
    1.2053        -4.28928566624e-20         1.70714704445e-19
   1.20995         1.75210242079e-19         1.67699853787e-19
    1.2146         2.75714415015e-19         1.62123381273e-19
   1.21925         1.75504633609e-19         1.76754219919e-19
    1.2239         3.91235115031e-19         1.66281358043e-19
   1.22855         2.94048365666e-19         1.60506961189e-19
    1.2332         7.63092413281e-20          1.5756771861e-19
   1.23785         3.76295591576e-19          1.5936218934e-19
    1.2425         5.79487719658e-19         1.58774837757e-19
   1.24715         7.61629135175e-19          1.5470903577e-19
    1.2518         7.33137874781e-19         1.54999667709e-19
   1.25645         7.63129509865e-19         1.54353856815e-19
    1.2611         8.33357330965e-19         1.52517301029e-19
   1.26575         1.19163642344e-18         1.53811203371e-19
    1.2704         1.20657360541e-18         1.52979528054e-19
   1.27505         1.08302602027e-18         1.49688627733e-19
    1.2797          1.0496554807e-18         1.46518197641e-19
   1.28435         8.58595087767e-19         1.45009079051e-19
     1.289         6.75608588625e-19         1.45580501319e-19
   1.29365         6.17641060392e-19         1.44124525012e-19
    1.2983         2.88339811295e-19         1.40175903822e-19
   1.30295         1.31339981333e-19         1.37973845425e-19
    1.3076         2.00749539583e-19         1.37587872444e-19
   1.31225        -1.21341507309e-20          1.3593468479e-19
    1.3169         1.32509597446e-19         1.35072658244e-19
   1.32155         1.72344287577e-19         1.33503472998e-19
    1.3262         9.31123306305e-20         1.31597782537e-19
   1.33085         1.44664950688e-19         1.30550903126e-19
    1.3355         2.15597196776e-19         1.31690519645e-19
   1.34015         1.10214136163e-19         1.29404904447e-19
    1.3448        -5.07340570961e-20         1.28520944838e-19
   1.34945        -1.05260873281e-20         1.26980446601e-19
    1.3541        -1.88341593004e-19         1.25448944251e-19
   1.35875        -1.55194420649e-19         1.25123677819e-19
    1.3634         1.50838105034e-19         1.26444692967e-19
   1.36805         9.76544670143e-20         1.26162173066e-19
    1.3727        -7.87300487243e-20         1.26565382172e-19
   1.37735        -3.68001738884e-21         1.26157722152e-19
     1.382        -4.52105703642e-20         1.26613431346e-19
   1.38665        -5.22852901243e-20         1.26339604166e-19
    1.3913         8.29102497958e-20         1.26198730279e-19
   1.39595           2.906161037e-19         1.30206110536e-19
    1.4006         1.02480785164e-19         1.35449784624e-19
   1.40525         1.16592536608e-19         1.31689442911e-19
    1.4099         2.49161507947e-19         1.26570638309e-19
   1.41455         1.66352682769e-20         1.22868144446e-19
    1.4192         8.04985878009e-20         1.31165188345e-19
   1.42385        -1.09713165096e-19         1.31698599629e-19
    1.4285         1.19317382508e-19         1.28801920512e-19
   1.43315        -2.13143513876e-19         1.17731097077e-19
    1.4378         5.36709072567e-20         1.26813354336e-19
   1.44245         1.19283332878e-19         1.18637383085e-19
    1.4471          6.4114123438e-20         1.22300888221e-19
   1.45175         8.10093567747e-20         1.18547065264e-19
    1.4564         9.06305490362e-20         1.17137180393e-19
   1.46105         1.30427541261e-19         1.17507252722e-19
    1.4657         1.08152125056e-20         1.17433318783e-19
   1.47035        -1.19156083038e-19         1.18034614395e-19
     1.475        -1.50097125683e-20         1.18041467286e-19
   1.47965         8.85389779035e-20         1.18386187196e-19
    1.4843         1.57393556643e-19         1.19975242296e-19
   1.48895         5.18929761382e-20         1.20207926219e-19
    1.4936          1.4031857288e-19         1.20319649043e-19
   1.49825         5.63799788551e-20         1.16069852259e-19
    1.5029         1.48394185718e-19         1.18640388932e-19
   1.50755         7.50743440242e-20         1.17958331924e-19
    1.5122        -1.89901487224e-19         1.16517862435e-19
   1.51685         4.66995344776e-20         1.16050382653e-19
    1.5215         1.65454109463e-19         1.15428159163e-19
   1.52615         3.03419413259e-19         1.15347143363e-19
    1.5308         2.08698883089e-19         1.14738672167e-19
   1.53545          2.1062386463e-19         1.15179824781e-19
    1.5401         8.30800970441e-20          1.1469928448e-19
   1.54475         1.62400194176e-19         1.15425883944e-19
    1.5494         3.47777554634e-19         1.16208371824e-19
   1.55405         2.68216864587e-19         1.15836187695e-19
    1.5587         3.37612868771e-19         1.16091955973e-19
   1.56335         2.66946291024e-19         1.15727191166e-19
     1.568         3.58654541391e-19         1.16549409965e-19
   1.57265         4.85721605172e-19         1.16379186256e-19
    1.5773         8.64399784775e-19         1.17863439312e-19
   1.58195         1.88953681506e-18         1.21764974746e-19
    1.5866         2.18123594213e-18         1.23038713859e-19
   1.59125         1.29408782622e-18         1.19267982457e-19
    1.5959         8.64865924873e-19         1.17271249185e-19
   1.60055         5.46180833905e-19         1.15993020609e-19
    1.6052         3.74537918907e-19         1.15467744393e-19
   1.60985         2.39835490072e-19         1.14715153825e-19
    1.6145         2.82778786248e-19         1.14323028489e-19
   1.61915         7.39373331364e-20         1.14465903444e-19
    1.6238        -2.10418336834e-20         1.16225952799e-19
   1.62845         4.84436732125e-21         1.17147246316e-19
    1.6331         3.24202943619e-19         1.18289541145e-19
   1.63775         6.82807394937e-20         1.18363182467e-19
    1.6424          1.4586749308e-19         1.18817575927e-19
   1.64705         2.73859515514e-19         1.20947429356e-19
    1.6517         2.97748560548e-19         1.20557783881e-19
   1.65635         9.28474017621e-20         1.23834348244e-19
     1.661         1.21816562385e-19         1.38939519294e-19
   1.66565         4.56137213087e-20         1.53055065105e-19
    1.6703         1.82011238575e-19         1.64645786418e-19
   1.67495        -2.37614500891e-19         1.99239341598e-19
    1.6796        -5.90451478485e-19         2.65170646866e-19
   1.68425        -5.08080396338e-19         3.38643448218e-19
    1.6889        -1.87110042215e-19         4.36475232355e-19
   1.69355        -1.57930271272e-19         5.29705881431e-19
    1.6982        -8.70591550626e-19         6.61538612187e-19
