#==========================================================================
#Wavelength (um)  Flux (ergs s-1 cm-2 A-1)  Uncertainty (ergs s-1 cm-2 A-1)
#==========================================================================
    1.3076         2.37136191563e-18         2.04068865201e-19
   1.31225         1.91930101479e-18         1.95823251682e-19
    1.3169         1.79454605351e-18          2.0459329694e-19
   1.32155         1.31069842413e-18         1.91359215861e-19
    1.3262         9.86360759947e-19         1.85465083297e-19
   1.33085         6.15043159623e-19         1.81790725556e-19
    1.3355         2.68089514624e-19         1.77034793541e-19
   1.34015         6.14392247653e-20         1.75767131838e-19
    1.3448        -1.92415763289e-19         1.70241828146e-19
   1.34945         1.53476544117e-21         1.69856223304e-19
    1.3541        -1.18155310519e-19          1.6798589569e-19
   1.35875        -1.16874535787e-19          1.6625719219e-19
    1.3634         2.55535702495e-20         1.66955782601e-19
   1.36805         1.53942530372e-19         1.66619141699e-19
    1.3727         5.54240477166e-20         1.66118157013e-19
   1.37735          -8.739254007e-20         1.66002225892e-19
     1.382        -1.34667225142e-19         1.66462923819e-19
   1.38665        -4.39788793052e-20          1.6676945243e-19
    1.3913         1.13156672049e-19         1.65872002971e-19
   1.39595        -2.15306579375e-20         1.64863223679e-19
    1.4006        -2.97825573932e-19         1.64131545739e-19
   1.40525         2.32448753692e-20         1.69410454715e-19
    1.4099         5.22440177915e-21          1.6283365741e-19
   1.41455        -1.66579009164e-20         1.63774159861e-19
    1.4192         1.61264214777e-19         1.59797868775e-19
   1.42385        -1.10651594695e-19         1.60919469714e-19
    1.4285        -7.18722177447e-20         1.58853836162e-19
   1.43315         1.43138428189e-19         1.59868716514e-19
    1.4378         5.00623801325e-20         1.55035844383e-19
   1.44245          8.8508335058e-20         1.54379811856e-19
    1.4471         1.25046882834e-19         1.54231410249e-19
   1.45175        -7.54918478267e-21         1.54436346077e-19
    1.4564          3.5082830265e-19          1.5520658347e-19
   1.46105        -9.87667912261e-21         1.54571964451e-19
    1.4657         2.02798189623e-19         1.55114903905e-19
   1.47035          1.4482760947e-19         1.55342295645e-19
     1.475         2.63308460178e-19         1.56127804552e-19
   1.47965         2.61911639815e-19         1.57382612775e-19
    1.4843         3.12210907896e-19         1.59344616018e-19
   1.48895         3.93715842768e-19         1.58500346093e-19
    1.4936         1.55394667751e-19         1.59387225756e-19
   1.49825         1.30160158055e-19         1.60775020737e-19
    1.5029         2.21082907169e-19         1.67362103772e-19
   1.50755         3.79722897624e-19         1.59153077417e-19
    1.5122         3.60111618373e-19         1.56696358663e-19
   1.51685         3.56858307782e-19         1.59493933474e-19
    1.5215         4.90974524743e-19         1.57997117306e-19
   1.52615         6.76310430127e-19         1.59955507503e-19
    1.5308         9.25214983244e-19         1.56375221471e-19
   1.53545         1.07061654619e-18         1.58312583273e-19
    1.5401         1.64720056695e-18         1.57384265202e-19
   1.54475         1.76925996874e-18         1.62778756706e-19
    1.5494         1.66109106424e-18         1.61315580849e-19
   1.55405         2.11922850851e-18         1.63022517454e-19
    1.5587         2.76457822184e-18         1.68286876383e-19
   1.56335         3.16997965081e-18         1.66907317474e-19
     1.568         3.51154849765e-18         1.69527937658e-19
   1.57265         3.93952041359e-18         1.67295507788e-19
    1.5773         4.17910777378e-18         1.71212451295e-19
   1.58195         4.30952835185e-18         1.72514195323e-19
    1.5866         4.63640340981e-18         1.76662775229e-19
   1.59125         3.94667279912e-18         1.70378226368e-19
    1.5959         3.47489171569e-18         1.66208187209e-19
   1.60055         2.66637270972e-18         1.66500257765e-19
    1.6052          1.7084155166e-18         1.59452088949e-19
   1.60985         9.79560725167e-19         1.56359625799e-19
    1.6145         5.10409198761e-19         1.54270404528e-19
   1.61915         3.27127187997e-19         1.55710460757e-19
    1.6238         1.91989052775e-19         1.51061644207e-19
   1.62845         1.92959882915e-19         1.53255632369e-19
    1.6331           1.327238913e-19         1.52994808031e-19
   1.63775         3.92592250624e-19         1.57921644839e-19
    1.6424         2.41076499093e-19         1.64763286798e-19
   1.64705         9.74933959749e-20          1.5636461745e-19
    1.6517         2.11211433692e-19         1.56439251764e-19
   1.65635          2.7153555014e-19         1.60666320556e-19
     1.661        -2.19180970567e-20         1.69541893414e-19
   1.66565        -4.94086504054e-20         1.86558473279e-19
    1.6703         1.49145360941e-19         2.15771619716e-19
   1.67495         2.01842183409e-19         2.58509159836e-19
    1.6796         3.87513006403e-19         3.23748115984e-19
   1.68425         1.12022446594e-19         4.16734553599e-19
    1.6889         7.60327514257e-19         5.42647647884e-19
   1.69355         4.82668377584e-20         6.85097101104e-19
    1.6982         5.20929248851e-19         8.55691978337e-19
